listing_id,seller_id,product_name,category,listed_price,competitor_price
LST-0000369,MNT-0028,Trendy Kurta Set,Ethnic Wear,1280.69,1286.68
LST-0000370,MNT-0028,Trendy Saree,Ethnic Wear,2038.54,2028.49
LST-0000371,MNT-0028,Signature Anarkali,Ethnic Wear,852.25,861.35
LST-0000372,MNT-0028,Classic Anarkali,Ethnic Wear,1445.72,1585.68
LST-0000373,MNT-0028,Festive Anarkali,Ethnic Wear,1006.75,991.13
LST-0000374,MNT-0028,Classic Kurta Set,Ethnic Wear,2206.37,2145.76
LST-0000375,MNT-0028,Everyday Lehenga,Ethnic Wear,1645.33,1667.24
LST-0000376,MNT-0028,Classic Lehenga,Ethnic Wear,1015.13,929.43
LST-0000377,MNT-0029,Designer Sherwani,Ethnic Wear,915.24,832.57
LST-0000378,MNT-0029,Festive Lehenga,Ethnic Wear,1073.94,1049.4
LST-0000379,MNT-0029,Signature Lehenga,Ethnic Wear,1375.28,1491.28
LST-0000380,MNT-0029,Trendy Anarkali,Ethnic Wear,1306.24,1502.18
LST-0000381,MNT-0029,Designer Lehenga,Ethnic Wear,1643.01,1748.34
LST-0000382,MNT-0029,Trendy Kurta Set,Ethnic Wear,1389.27,1432.26
LST-0000383,MNT-0029,Casual Sherwani,Ethnic Wear,2346.2,2383.88
LST-0000384,MNT-0029,Casual Kurta Set,Ethnic Wear,1356.01,1267.55
LST-0000385,MNT-0029,Festive Sherwani,Ethnic Wear,1341.74,1236.96
LST-0000386,MNT-0029,Casual Sherwani,Ethnic Wear,1367.49,1187.81
LST-0000387,MNT-0029,Sport Anarkali,Ethnic Wear,1540.24,1673.52
LST-0000388,MNT-0029,Handcrafted Saree,Ethnic Wear,1871.17,2087.84
LST-0000389,MNT-0029,Designer Saree,Ethnic Wear,1304.71,1201.65
LST-0000390,MNT-0029,Handcrafted Anarkali,Ethnic Wear,2110.75,2186.32
LST-0000391,MNT-0029,Designer Sherwani,Ethnic Wear,1184.11,1341.93
LST-0000392,MNT-0029,Premium Saree,Ethnic Wear,1112.89,1045.89
LST-0000393,MNT-0029,Sport Kurta Set,Ethnic Wear,2242.58,1976.58
LST-0000394,MNT-0029,Everyday Saree,Ethnic Wear,1578.18,1478.8
LST-0000395,MNT-0029,Premium Kurta Set,Ethnic Wear,1598.37,1605.69
LST-0000396,MNT-0029,Festive Sherwani,Ethnic Wear,1427.59,1520.46
LST-0000397,MNT-0029,Trendy Lehenga,Ethnic Wear,2105.79,2192.65
LST-0000398,MNT-0029,Everyday Sherwani,Ethnic Wear,1991.32,1984.69
LST-0000399,MNT-0029,Classic Anarkali,Ethnic Wear,1177.0,1106.22
LST-0000400,MNT-0029,Designer Lehenga,Ethnic Wear,1429.63,1544.47
LST-0000401,MNT-0029,Signature Sherwani,Ethnic Wear,2336.7,2687.2
LST-0000402,MNT-0029,Everyday Kurta Set,Ethnic Wear,2124.5,2435.48
LST-0000403,MNT-0029,Classic Lehenga,Ethnic Wear,1020.28,1006.23
LST-0000404,MNT-0029,Designer Saree,Ethnic Wear,1629.4,1513.15
LST-0000405,MNT-0029,Signature Kurta Set,Ethnic Wear,1436.55,1295.45
LST-0000406,MNT-0029,Trendy Lehenga,Ethnic Wear,1616.2,1477.93
LST-0000407,MNT-0029,Classic Anarkali,Ethnic Wear,1788.96,1783.25
LST-0000408,MNT-0029,Classic Anarkali,Ethnic Wear,1286.58,1277.99
LST-0000409,MNT-0029,Handcrafted Lehenga,Ethnic Wear,2086.28,2146.94
LST-0000410,MNT-0029,Classic Saree,Ethnic Wear,990.55,1011.58
LST-0000411,MNT-0030,Everyday Jacket,Western Wear,726.89,641.84
LST-0000412,MNT-0030,Trendy Dress,Western Wear,1087.1,1030.38
LST-0000413,MNT-0030,Everyday Jeans,Western Wear,1658.96,1693.74
LST-0000414,MNT-0030,Everyday Jacket,Western Wear,1631.1,1463.1
LST-0000415,MNT-0030,Sport Dress,Western Wear,1353.96,1496.54
LST-0000416,MNT-0030,Everyday Dress,Western Wear,1306.64,1239.17
LST-0000417,MNT-0030,Sport Dress,Western Wear,1074.38,1137.23
LST-0000418,MNT-0030,Festive T-Shirt,Western Wear,1313.47,1349.37
LST-0000419,MNT-0030,Festive Jacket,Western Wear,1581.69,1699.7
LST-0000420,MNT-0031,Casual Skirt,Western Wear,1516.44,1404.46
LST-0000421,MNT-0031,Everyday Jeans,Western Wear,751.05,710.69
LST-0000422,MNT-0031,Handcrafted Skirt,Western Wear,736.77,722.63
LST-0000423,MNT-0031,Classic Dress,Western Wear,1097.24,1108.79
LST-0000424,MNT-0031,Everyday T-Shirt,Western Wear,1482.64,1260.24
LST-0000425,MNT-0031,Trendy Skirt,Western Wear,985.38,894.22
LST-0000426,MNT-0031,Sport T-Shirt,Western Wear,915.03,936.35
LST-0000427,MNT-0031,Handcrafted Jeans,Western Wear,1981.62,1998.55
LST-0000428,MNT-0032,Casual Gym Bag,Sports,1308.18,1415.88
LST-0000429,MNT-0032,Premium Cap,Sports,1104.9,1042.59
LST-0000430,MNT-0032,Premium Yoga Mat,Sports,508.83,482.48
LST-0000431,MNT-0032,Casual Track Pants,Sports,1706.02,1649.57
LST-0000432,MNT-0032,Handcrafted Track Pants,Sports,1002.19,1095.9
LST-0000433,MNT-0032,Signature Track Pants,Sports,1523.24,1541.82
LST-0000434,MNT-0032,Premium Track Pants,Sports,550.99,633.64
LST-0000435,MNT-0032,Sport Gym Bag,Sports,1727.17,1516.93
LST-0000436,MNT-0032,Premium Jersey,Sports,510.21,521.0
LST-0000437,MNT-0032,Premium Yoga Mat,Sports,1471.79,1319.05
LST-0000438,MNT-0032,Handcrafted Jersey,Sports,1169.7,1169.05
LST-0000439,MNT-0032,Everyday Track Pants,Sports,1995.29,2049.6
LST-0000440,MNT-0032,Festive Yoga Mat,Sports,1062.57,978.75
LST-0000441,MNT-0032,Classic Yoga Mat,Sports,1134.03,1088.8
LST-0000442,MNT-0032,Trendy Jersey,Sports,644.41,578.45
LST-0000443,MNT-0032,Everyday Yoga Mat,Sports,1192.74,1229.16
LST-0000444,MNT-0032,Festive Cap,Sports,591.98,653.77
LST-0000445,MNT-0032,Signature Jersey,Sports,1187.08,1144.39
LST-0000446,MNT-0032,Classic Track Pants,Sports,1813.09,2085.05
LST-0000447,MNT-0033,Classic Sherwani,Ethnic Wear,1574.58,1685.55
LST-0000448,MNT-0033,Sport Sherwani,Ethnic Wear,1438.82,1312.24
LST-0000449,MNT-0033,Everyday Saree,Ethnic Wear,947.46,923.33
LST-0000450,MNT-0033,Everyday Kurta Set,Ethnic Wear,2232.84,2163.21
LST-0000451,MNT-0033,Designer Kurta Set,Ethnic Wear,1969.58,1904.72
LST-0000452,MNT-0033,Classic Anarkali,Ethnic Wear,1708.76,1926.32
LST-0000453,MNT-0033,Sport Saree,Ethnic Wear,2320.29,2563.2
LST-0000454,MNT-0033,Sport Kurta Set,Ethnic Wear,1832.48,1869.27
LST-0000455,MNT-0033,Signature Kurta Set,Ethnic Wear,2126.35,2152.65
LST-0000456,MNT-0033,Trendy Sherwani,Ethnic Wear,1822.89,1878.13
LST-0000457,MNT-0033,Premium Sherwani,Ethnic Wear,974.56,996.57
LST-0000458,MNT-0033,Premium Kurta Set,Ethnic Wear,2309.81,2320.7
LST-0000459,MNT-0033,Premium Sherwani,Ethnic Wear,1391.16,1344.66
LST-0000460,MNT-0033,Classic Kurta Set,Ethnic Wear,1722.58,1662.12
LST-0000461,MNT-0033,Casual Kurta Set,Ethnic Wear,1820.43,1939.53
LST-0000462,MNT-0034,Premium Heels,Footwear,2088.95,1921.99
LST-0000463,MNT-0035,Classic Sandals,Footwear,1545.94,1614.78
LST-0000464,MNT-0035,Trendy Sandals,Footwear,500.53,479.81
LST-0000465,MNT-0035,Signature Loafers,Footwear,855.14,807.38
LST-0000466,MNT-0035,Casual Sandals,Footwear,2563.35,2190.54
LST-0000467,MNT-0035,Sport Sneakers,Footwear,1709.16,1678.64
LST-0000468,MNT-0035,Handcrafted Heels,Footwear,813.76,814.51
LST-0000469,MNT-0035,Casual Heels,Footwear,912.56,821.12
LST-0000470,MNT-0035,Premium Sneakers,Footwear,2335.07,2311.05
LST-0000471,MNT-0035,Signature Heels,Footwear,2628.31,2536.85
LST-0000472,MNT-0035,Trendy Sandals,Footwear,1927.08,2216.14
LST-0000473,MNT-0035,Casual Loafers,Footwear,671.5,601.04
LST-0000474,MNT-0035,Designer Loafers,Footwear,1442.46,1351.61
LST-0000475,MNT-0035,Signature Sneakers,Footwear,1156.37,1142.87
LST-0000476,MNT-0035,Trendy Running Shoes,Footwear,613.4,668.48
LST-0000477,MNT-0035,Trendy Sneakers,Footwear,1049.31,931.86
LST-0000478,MNT-0035,Premium Sandals,Footwear,1989.56,1999.21
LST-0000479,MNT-0036,Everyday Sherwani,Ethnic Wear,1689.36,1549.78
LST-0000480,MNT-0036,Designer Anarkali,Ethnic Wear,1902.76,1901.51
LST-0000481,MNT-0036,Trendy Anarkali,Ethnic Wear,823.88,850.19
LST-0000482,MNT-0036,Designer Sherwani,Ethnic Wear,1679.51,1651.61
LST-0000483,MNT-0036,Festive Saree,Ethnic Wear,889.74,912.02
LST-0000484,MNT-0036,Handcrafted Saree,Ethnic Wear,2198.58,2525.75
LST-0000485,MNT-0036,Designer Anarkali,Ethnic Wear,834.84,828.11
LST-0000486,MNT-0036,Classic Lehenga,Ethnic Wear,2340.11,2355.59
LST-0000487,MNT-0036,Designer Sherwani,Ethnic Wear,2298.47,2290.5
LST-0000488,MNT-0036,Handcrafted Saree,Ethnic Wear,2207.53,2102.59
LST-0000489,MNT-0036,Festive Kurta Set,Ethnic Wear,1761.52,1807.08
LST-0000490,MNT-0036,Handcrafted Anarkali,Ethnic Wear,1042.99,920.07
LST-0000491,MNT-0036,Handcrafted Saree,Ethnic Wear,2072.77,2166.42
LST-0000492,MNT-0036,Signature Kurta Set,Ethnic Wear,2169.09,2332.51
LST-0000493,MNT-0036,Festive Lehenga,Ethnic Wear,1502.55,1667.46
LST-0000494,MNT-0036,Casual Kurta Set,Ethnic Wear,1753.91,1715.41
LST-0000495,MNT-0036,Premium Kurta Set,Ethnic Wear,1573.05,1595.42
LST-0000496,MNT-0036,Casual Kurta Set,Ethnic Wear,1625.76,1534.77
LST-0000497,MNT-0037,Classic Kurta Set,Ethnic Wear,2364.67,2664.14
LST-0000498,MNT-0037,Sport Saree,Ethnic Wear,2008.34,2025.77
LST-0000499,MNT-0037,Trendy Sherwani,Ethnic Wear,1149.12,993.81
LST-0000500,MNT-0037,Handcrafted Sherwani,Ethnic Wear,1345.32,1402.25
LST-0000501,MNT-0037,Signature Sherwani,Ethnic Wear,2453.58,2384.26
LST-0000502,MNT-0038,Trendy Running Shoes,Footwear,1563.39,1556.57
LST-0000503,MNT-0038,Designer Loafers,Footwear,2579.86,2966.84
LST-0000504,MNT-0038,Everyday Heels,Footwear,1279.32,1190.37
LST-0000505,MNT-0038,Festive Loafers,Footwear,998.94,1018.29
LST-0000506,MNT-0039,Premium Sherwani,Ethnic Wear,1558.85,1532.24
LST-0000507,MNT-0039,Handcrafted Kurta Set,Ethnic Wear,1021.66,1047.33
LST-0000508,MNT-0039,Handcrafted Saree,Ethnic Wear,1553.96,1474.29
LST-0000509,MNT-0039,Everyday Sherwani,Ethnic Wear,2377.17,2305.58
LST-0000510,MNT-0039,Premium Sherwani,Ethnic Wear,1137.81,1218.2
LST-0000511,MNT-0039,Classic Sherwani,Ethnic Wear,1007.55,1158.68
LST-0000512,MNT-0040,Trendy T-Shirt,Western Wear,979.07,938.66
LST-0000513,MNT-0040,Casual Jeans,Western Wear,897.99,855.67
LST-0000514,MNT-0040,Signature Dress,Western Wear,1671.95,1804.11
LST-0000515,MNT-0040,Festive T-Shirt,Western Wear,694.32,798.47
LST-0000516,MNT-0040,Trendy Dress,Western Wear,1700.18,1639.04
LST-0000517,MNT-0040,Premium T-Shirt,Western Wear,1168.69,1246.26
LST-0000518,MNT-0040,Everyday Skirt,Western Wear,1544.86,1707.63
LST-0000519,MNT-0040,Sport Dress,Western Wear,1471.23,1412.19
LST-0000520,MNT-0040,Premium T-Shirt,Western Wear,1516.02,1536.8
LST-0000521,MNT-0040,Casual Skirt,Western Wear,1586.31,1497.82
LST-0000522,MNT-0040,Sport Dress,Western Wear,1577.02,1397.26
LST-0000523,MNT-0041,Handcrafted Sneakers,Footwear,2645.55,3042.38
LST-0000524,MNT-0041,Casual Sneakers,Footwear,1117.16,1199.29
LST-0000525,MNT-0041,Classic Running Shoes,Footwear,1619.66,1597.94
LST-0000526,MNT-0041,Trendy Sandals,Footwear,2859.73,2730.18
LST-0000527,MNT-0041,Festive Heels,Footwear,2704.52,2508.59
LST-0000528,MNT-0041,Handcrafted Running Shoes,Footwear,1113.66,1117.83
LST-0000529,MNT-0042,Premium Sunglasses,Accessories,553.03,569.12
LST-0000530,MNT-0042,Premium Sunglasses,Accessories,437.87,437.77
LST-0000531,MNT-0042,Handcrafted Sunglasses,Accessories,309.52,347.25
LST-0000532,MNT-0042,Casual Sunglasses,Accessories,772.07,727.06
LST-0000533,MNT-0042,Festive Belt,Accessories,240.22,204.19
LST-0000534,MNT-0042,Signature Handbag,Accessories,302.19,307.62
LST-0000535,MNT-0042,Festive Belt,Accessories,403.19,408.11
LST-0000536,MNT-0042,Sport Wallet,Accessories,342.28,392.63
LST-0000537,MNT-0042,Signature Scarf,Accessories,518.83,520.18
LST-0000538,MNT-0042,Handcrafted Handbag,Accessories,354.95,316.55
LST-0000539,MNT-0042,Designer Belt,Accessories,765.06,730.41
LST-0000540,MNT-0042,Designer Wallet,Accessories,505.55,498.09
LST-0000541,MNT-0042,Classic Belt,Accessories,264.14,258.79
LST-0000542,MNT-0042,Casual Handbag,Accessories,215.9,199.38
LST-0000543,MNT-0042,Signature Scarf,Accessories,275.11,282.57
LST-0000544,MNT-0042,Trendy Handbag,Accessories,748.09,707.36
LST-0000545,MNT-0042,Premium Handbag,Accessories,395.01,380.89
LST-0000546,MNT-0042,Handcrafted Sunglasses,Accessories,335.51,311.9
LST-0000547,MNT-0042,Signature Scarf,Accessories,268.58,291.35
LST-0000548,MNT-0042,Handcrafted Sunglasses,Accessories,213.94,219.78
LST-0000549,MNT-0043,Premium T-Shirt,Western Wear,1105.99,1035.6
LST-0000550,MNT-0043,Everyday Skirt,Western Wear,1691.64,1870.6
LST-0000551,MNT-0043,Festive T-Shirt,Western Wear,1742.48,1743.72
LST-0000552,MNT-0043,Casual Dress,Western Wear,1772.24,1675.85
LST-0000553,MNT-0043,Classic Skirt,Western Wear,1295.85,1383.48
LST-0000554,MNT-0043,Premium Skirt,Western Wear,959.5,1031.93
LST-0000555,MNT-0043,Festive Dress,Western Wear,1394.23,1327.39
LST-0000556,MNT-0043,Casual Skirt,Western Wear,1127.49,1265.39
LST-0000557,MNT-0043,Trendy Dress,Western Wear,1604.38,1691.09
LST-0000558,MNT-0044,Trendy Lehenga,Ethnic Wear,2421.78,2435.35
LST-0000559,MNT-0044,Designer Kurta Set,Ethnic Wear,2254.59,2381.54
LST-0000560,MNT-0044,Festive Anarkali,Ethnic Wear,1193.13,1188.13
LST-0000561,MNT-0044,Premium Saree,Ethnic Wear,2218.19,2221.06
LST-0000562,MNT-0044,Festive Sherwani,Ethnic Wear,2472.46,2332.46
LST-0000563,MNT-0044,Classic Anarkali,Ethnic Wear,1887.29,1814.7
LST-0000564,MNT-0044,Festive Saree,Ethnic Wear,1285.5,1286.64
LST-0000565,MNT-0044,Handcrafted Kurta Set,Ethnic Wear,1626.18,1525.46
LST-0000566,MNT-0044,Sport Saree,Ethnic Wear,1582.64,1754.34
LST-0000567,MNT-0044,Casual Kurta Set,Ethnic Wear,1089.05,1213.75
LST-0000568,MNT-0044,Festive Anarkali,Ethnic Wear,1497.41,1646.42
LST-0000569,MNT-0044,Designer Sherwani,Ethnic Wear,2007.64,1982.07
LST-0000570,MNT-0044,Designer Sherwani,Ethnic Wear,2466.3,2517.64
LST-0000571,MNT-0044,Sport Sherwani,Ethnic Wear,1565.61,1520.61
LST-0000572,MNT-0044,Handcrafted Kurta Set,Ethnic Wear,2414.79,2216.55
LST-0000573,MNT-0044,Handcrafted Kurta Set,Ethnic Wear,1683.87,1538.06
LST-0000574,MNT-0044,Trendy Saree,Ethnic Wear,923.48,992.34
LST-0000575,MNT-0044,Signature Kurta Set,Ethnic Wear,1828.4,2102.66
LST-0000576,MNT-0044,Premium Lehenga,Ethnic Wear,1847.28,1825.63
LST-0000577,MNT-0044,Everyday Kurta Set,Ethnic Wear,2287.3,2584.78
LST-0000578,MNT-0044,Designer Kurta Set,Ethnic Wear,1299.23,1231.32
LST-0000579,MNT-0044,Casual Lehenga,Ethnic Wear,1110.13,1225.26
LST-0000580,MNT-0044,Premium Lehenga,Ethnic Wear,1947.59,1910.21
LST-0000581,MNT-0045,Casual Sunglasses,Accessories,749.41,717.37
LST-0000582,MNT-0045,Everyday Handbag,Accessories,760.32,729.12
LST-0000583,MNT-0045,Trendy Wallet,Accessories,232.83,233.24
LST-0000584,MNT-0045,Premium Sunglasses,Accessories,408.28,401.96
LST-0000585,MNT-0045,Casual Scarf,Accessories,256.53,266.0
LST-0000586,MNT-0045,Trendy Handbag,Accessories,218.69,209.88
LST-0000587,MNT-0045,Festive Belt,Accessories,241.55,244.93
LST-0000588,MNT-0045,Sport Belt,Accessories,704.48,612.48
LST-0000589,MNT-0045,Casual Belt,Accessories,641.83,648.76
LST-0000590,MNT-0045,Casual Sunglasses,Accessories,710.36,734.16
LST-0000591,MNT-0045,Casual Scarf,Accessories,715.31,688.49
LST-0000592,MNT-0046,Premium Belt,Accessories,402.33,400.05
LST-0000593,MNT-0046,Sport Sunglasses,Accessories,401.98,428.65
LST-0000594,MNT-0046,Premium Belt,Accessories,356.25,405.58
LST-0000595,MNT-0046,Everyday Scarf,Accessories,368.11,378.55
LST-0000596,MNT-0046,Classic Wallet,Accessories,775.14,795.11
LST-0000597,MNT-0046,Festive Wallet,Accessories,701.03,737.21
LST-0000598,MNT-0046,Signature Belt,Accessories,750.33,637.78
LST-0000599,MNT-0046,Sport Wallet,Accessories,430.59,449.15
LST-0000600,MNT-0046,Handcrafted Handbag,Accessories,424.49,439.3
LST-0000601,MNT-0047,Trendy Sandals,Footwear,1437.17,1282.74
LST-0000602,MNT-0047,Handcrafted Loafers,Footwear,2874.47,2854.01
LST-0000603,MNT-0047,Signature Sneakers,Footwear,1719.0,1743.43
LST-0000604,MNT-0047,Designer Heels,Footwear,1664.79,1587.2
LST-0000605,MNT-0047,Festive Running Shoes,Footwear,1862.26,1582.92
LST-0000606,MNT-0047,Premium Heels,Footwear,2269.18,2179.34
LST-0000607,MNT-0047,Trendy Running Shoes,Footwear,2473.73,2443.81
LST-0000608,MNT-0047,Casual Heels,Footwear,2293.06,2467.37
LST-0000609,MNT-0047,Sport Running Shoes,Footwear,1316.49,1330.19
LST-0000610,MNT-0047,Festive Heels,Footwear,2204.93,2166.49
LST-0000611,MNT-0047,Sport Sneakers,Footwear,1839.06,1563.46
LST-0000612,MNT-0047,Casual Heels,Footwear,2064.9,1968.67
LST-0000613,MNT-0047,Signature Running Shoes,Footwear,2411.73,2280.49
LST-0000614,MNT-0048,Handcrafted Sherwani,Ethnic Wear,1909.73,2196.19
LST-0000615,MNT-0048,Casual Saree,Ethnic Wear,1343.83,1276.82
LST-0000616,MNT-0048,Casual Lehenga,Ethnic Wear,2486.49,2543.75
LST-0000617,MNT-0048,Signature Kurta Set,Ethnic Wear,2378.0,2462.25
LST-0000618,MNT-0048,Trendy Saree,Ethnic Wear,1895.81,1951.86
LST-0000619,MNT-0048,Designer Sherwani,Ethnic Wear,2235.48,2295.57
LST-0000620,MNT-0048,Handcrafted Sherwani,Ethnic Wear,1330.02,1374.75
LST-0000621,MNT-0049,Designer Jeans,Western Wear,1717.08,1762.71
LST-0000622,MNT-0049,Sport Skirt,Western Wear,1618.65,1442.1
LST-0000623,MNT-0049,Trendy Dress,Western Wear,700.19,701.39
LST-0000624,MNT-0049,Signature Jacket,Western Wear,1328.75,1156.75
LST-0000625,MNT-0049,Handcrafted Dress,Western Wear,1538.82,1675.06
LST-0000626,MNT-0049,Sport Dress,Western Wear,1132.01,1077.9
LST-0000627,MNT-0049,Premium T-Shirt,Western Wear,957.67,975.29
LST-0000628,MNT-0049,Classic Dress,Western Wear,894.69,876.07
LST-0000629,MNT-0050,Sport Anarkali,Ethnic Wear,1656.55,1657.79
LST-0000630,MNT-0050,Designer Kurta Set,Ethnic Wear,1823.46,1780.13
LST-0000631,MNT-0050,Signature Saree,Ethnic Wear,2203.7,2196.82
LST-0000632,MNT-0050,Signature Anarkali,Ethnic Wear,1411.42,1427.35
LST-0000633,MNT-0050,Trendy Anarkali,Ethnic Wear,1102.4,1119.3
LST-0000634,MNT-0050,Sport Lehenga,Ethnic Wear,1870.26,1837.49
LST-0000635,MNT-0050,Casual Lehenga,Ethnic Wear,1941.42,2015.26
LST-0000636,MNT-0050,Sport Kurta Set,Ethnic Wear,856.85,868.87
LST-0000637,MNT-0050,Classic Lehenga,Ethnic Wear,1442.67,1443.7
LST-0000638,MNT-0051,Trendy Kurta Set,Ethnic Wear,2376.32,2265.73
LST-0000639,MNT-0051,Designer Sherwani,Ethnic Wear,1080.83,1167.46
LST-0000640,MNT-0051,Signature Sherwani,Ethnic Wear,2111.48,2347.62
LST-0000641,MNT-0051,Everyday Anarkali,Ethnic Wear,2200.25,2460.67
LST-0000642,MNT-0051,Casual Sherwani,Ethnic Wear,914.82,944.55
LST-0000643,MNT-0051,Signature Kurta Set,Ethnic Wear,1989.07,2242.99
LST-0000644,MNT-0051,Classic Anarkali,Ethnic Wear,837.84,905.38
LST-0000645,MNT-0051,Handcrafted Saree,Ethnic Wear,2108.76,2099.53
LST-0000646,MNT-0051,Trendy Sherwani,Ethnic Wear,1909.42,1965.07
LST-0000647,MNT-0051,Trendy Lehenga,Ethnic Wear,2346.01,2458.98
LST-0000648,MNT-0051,Sport Sherwani,Ethnic Wear,2260.11,2129.36
LST-0000649,MNT-0051,Designer Saree,Ethnic Wear,904.89,983.86
LST-0000650,MNT-0051,Handcrafted Kurta Set,Ethnic Wear,1946.51,2136.4
LST-0000651,MNT-0051,Trendy Anarkali,Ethnic Wear,1260.26,1295.07
LST-0000652,MNT-0051,Festive Sherwani,Ethnic Wear,1158.19,1098.84
LST-0000653,MNT-0051,Premium Anarkali,Ethnic Wear,1692.19,1672.27
LST-0000654,MNT-0051,Sport Saree,Ethnic Wear,2239.31,1969.58
LST-0000655,MNT-0051,Festive Lehenga,Ethnic Wear,2310.15,2054.18
LST-0000656,MNT-0051,Casual Saree,Ethnic Wear,2203.26,2221.38
LST-0000657,MNT-0051,Premium Anarkali,Ethnic Wear,2349.82,2148.14
LST-0000658,MNT-0051,Sport Kurta Set,Ethnic Wear,1804.56,1961.18
LST-0000659,MNT-0051,Festive Sherwani,Ethnic Wear,1095.26,1126.96
LST-0000660,MNT-0051,Designer Lehenga,Ethnic Wear,1372.48,1188.26
LST-0000661,MNT-0051,Festive Saree,Ethnic Wear,1288.54,1253.31
LST-0000662,MNT-0051,Handcrafted Saree,Ethnic Wear,1974.0,2036.84
LST-0000663,MNT-0052,Festive Anarkali,Ethnic Wear,1700.0,1770.03
LST-0000664,MNT-0052,Festive Sherwani,Ethnic Wear,2488.4,2439.01
LST-0000665,MNT-0052,Classic Saree,Ethnic Wear,1498.56,1558.85
LST-0000666,MNT-0052,Festive Sherwani,Ethnic Wear,2161.91,2077.49
LST-0000667,MNT-0052,Handcrafted Sherwani,Ethnic Wear,1835.85,1801.11
LST-0000668,MNT-0052,Casual Saree,Ethnic Wear,1695.87,1677.23
LST-0000669,MNT-0052,Festive Saree,Ethnic Wear,2193.23,1864.25
LST-0000670,MNT-0052,Trendy Kurta Set,Ethnic Wear,1523.87,1605.78
LST-0000671,MNT-0052,Premium Lehenga,Ethnic Wear,2272.74,2303.96
LST-0000672,MNT-0052,Sport Saree,Ethnic Wear,1633.09,1587.78
LST-0000673,MNT-0052,Sport Lehenga,Ethnic Wear,2451.29,2628.38
LST-0000674,MNT-0052,Casual Saree,Ethnic Wear,1611.18,1485.92
LST-0000675,MNT-0053,Festive Sunglasses,Accessories,590.45,623.03
LST-0000676,MNT-0053,Designer Handbag,Accessories,577.49,547.86
LST-0000677,MNT-0053,Everyday Belt,Accessories,797.77,759.65
LST-0000678,MNT-0053,Designer Wallet,Accessories,608.21,633.07
LST-0000679,MNT-0053,Signature Belt,Accessories,738.07,777.05
LST-0000680,MNT-0053,Designer Wallet,Accessories,272.42,265.12
LST-0000681,MNT-0053,Trendy Sunglasses,Accessories,390.33,370.5
LST-0000682,MNT-0053,Sport Handbag,Accessories,458.95,475.3
LST-0000683,MNT-0053,Casual Sunglasses,Accessories,252.07,246.66
LST-0000684,MNT-0053,Classic Handbag,Accessories,647.03,576.51
LST-0000685,MNT-0053,Designer Wallet,Accessories,744.45,798.6
LST-0000686,MNT-0053,Classic Wallet,Accessories,466.07,461.76
LST-0000687,MNT-0054,Premium Skirt,Western Wear,1310.98,1354.35
LST-0000688,MNT-0054,Casual Skirt,Western Wear,1323.14,1454.99
LST-0000689,MNT-0054,Handcrafted T-Shirt,Western Wear,603.47,668.68
LST-0000690,MNT-0054,Casual T-Shirt,Western Wear,1834.06,1661.55
LST-0000691,MNT-0054,Sport Dress,Western Wear,1822.6,1828.91
LST-0000692,MNT-0054,Classic Dress,Western Wear,817.55,790.23
LST-0000693,MNT-0054,Premium T-Shirt,Western Wear,1038.74,917.08
LST-0000694,MNT-0054,Everyday Jacket,Western Wear,1335.87,1461.14
LST-0000695,MNT-0054,Trendy Jacket,Western Wear,841.25,812.24
LST-0000696,MNT-0054,Designer Skirt,Western Wear,926.04,995.97
LST-0000697,MNT-0054,Sport Skirt,Western Wear,899.18,959.42
LST-0000698,MNT-0054,Handcrafted Skirt,Western Wear,1396.49,1436.52
LST-0000699,MNT-0054,Designer T-Shirt,Western Wear,1367.56,1371.55
LST-0000700,MNT-0054,Festive Jeans,Western Wear,676.29,719.5
LST-0000701,MNT-0054,Casual Jacket,Western Wear,1404.21,1553.61
LST-0000702,MNT-0054,Sport Jeans,Western Wear,1834.53,1768.01
LST-0000703,MNT-0054,Trendy Jeans,Western Wear,609.79,701.26
LST-0000704,MNT-0055,Sport Dress,Western Wear,1663.53,1645.98
LST-0000705,MNT-0055,Casual Jacket,Western Wear,1657.79,1748.79
LST-0000706,MNT-0055,Festive Dress,Western Wear,1174.12,1187.88
LST-0000707,MNT-0055,Casual Dress,Western Wear,1211.19,1251.8
LST-0000708,MNT-0055,Sport Skirt,Western Wear,1991.84,2290.62
